ID;Family;Physiological System;Organ;Species;Gene;Percentile;Discovery Rate;GMFC;cPValue;DOI
3525536;Thyroid hormone receptors;ALL;ALL;House Mouse;Zbtb44;70;0,161290323;1,142595932;0,017892313;10.1621/RMOspi4wWY.1
3512188;Thyroid hormone receptors;ALL;ALL;House Mouse;Cox6a1;70;0,161290323;1,105317888;0,017892313;10.1621/RMOspi4wWY.1
3512139;Thyroid hormone receptors;ALL;ALL;House Mouse;Cope;70;0,161290323;1,105756666;0,017892313;10.1621/RMOspi4wWY.1
3512127;Thyroid hormone receptors;ALL;ALL;House Mouse;Commd4;70;0,161290323;1,108640164;0,017892313;10.1621/RMOspi4wWY.1
3509994;Thyroid hormone receptors;ALL;ALL;House Mouse;Arf6;70;0,161290323;1,104161771;0,017892313;10.1621/RMOspi4wWY.1
3518117;Thyroid hormone receptors;ALL;ALL;House Mouse;Mrpl47;70;0,161290323;1,153005108;0,017892313;10.1621/RMOspi4wWY.1
3518115;Thyroid hormone receptors;ALL;ALL;House Mouse;Mrpl45;70;0,161290323;1,063195202;0,017892313;10.1621/RMOspi4wWY.1
3517062;Thyroid hormone receptors;ALL;ALL;House Mouse;Lgals3bp;70;0,161290323;1,166429017;0,017892313;10.1621/RMOspi4wWY.1
3517879;Thyroid hormone receptors;ALL;ALL;House Mouse;Mink1;70;0,161290323;1,114406028;0,017892313;10.1621/RMOspi4wWY.1
3510447;Thyroid hormone receptors;ALL;ALL;House Mouse;B3gat3;70;0,161290323;1,134826991;0,017892313;10.1621/RMOspi4wWY.1
3518757;Thyroid hormone receptors;ALL;ALL;House Mouse;Nkd1;70;0,161290323;1,115568538;0,017892313;10.1621/RMOspi4wWY.1
